path,block,run,test,iso_label,width,height,mean,p95,p99,saturation_pct,dark_pct,sharpness,bright_points,centroids,quality_score,solve_ok,solve_ra,solve_dec,solve_fov,solve_roll,solve_matches,solve_time_ms,solve_mode,solve_error
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_019.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.059812345679012,16.0,18.0,0.0,0.0003292181069958848,16.61753297360768,305,7,99.16175329736078,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_020.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.019185185185185,16.0,18.0,0.0,0.0,16.501375630885533,318,7,99.15013756308855,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_021.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.086582716049383,16.0,18.0,0.0,0.0,17.07604362776406,353,8,101.70760436277641,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_022.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.011776131687244,16.0,18.0,0.0,0.0001646090534979424,16.74683872660604,323,11,109.17468387266061,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_023.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.045813991769547,16.0,18.0,0.0,0.0,16.802330559341563,187,10,106.68023305593415,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_024.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.041413991769547,16.0,18.0,0.0,0.0,16.579935542668633,333,10,106.65799355426687,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_025.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.031218106995885,16.0,18.0,0.0,0.0,16.618561135704923,362,10,106.6618561135705,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_026.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.006083950617285,16.0,18.0,0.0,0.0,16.79932785943606,292,7,99.1799327859436,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_027.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,12.887083127572016,16.0,18.0,0.0,0.0,16.36659804968755,246,7,99.13665980496876,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_028.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,12.96967242798354,16.0,18.0,0.0,0.0,16.461281092126203,299,10,106.64612810921263,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_029.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,13.04637366255144,16.0,18.0,0.0,0.0,16.810143660442005,337,11,109.1810143660442,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\1\pifinder_manual_burst_20260503_230534\pifinder_manual_burst_20260503_230534_iso3200_030.jpg,1,pifinder_manual_burst_20260503_230534,manual_burst,iso3200,4080,3060,12.993809053497943,16.0,18.0,0.0,0.0,16.467304205188235,335,10,106.64673042051882,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231203\pifinder_camera_sweep_20260503_231203_iso3200_001.jpg,2,pifinder_camera_sweep_20260503_231203,camera_sweep,iso3200,4080,3060,11.537860082304526,14.0,16.0,0.0,0.0,14.249175264865451,334,10,106.42491752648654,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231203\pifinder_camera_sweep_20260503_231203_iso3200_002.jpg,2,pifinder_camera_sweep_20260503_231203,camera_sweep,iso3200,4080,3060,11.330480658436214,14.0,16.0,0.0,0.0,14.202537468627071,281,9,103.92025374686271,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231203\pifinder_camera_sweep_20260503_231203_iso3200_003.jpg,2,pifinder_camera_sweep_20260503_231203,camera_sweep,iso3200,4080,3060,11.6959341563786,14.0,16.0,0.0,0.0,14.55894812701045,224,7,98.95589481270105,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231203\pifinder_camera_sweep_20260503_231203_iso3200_004.jpg,2,pifinder_camera_sweep_20260503_231203,camera_sweep,iso3200,4080,3060,11.764319341563786,15.0,17.0,0.0,0.0,14.614159789202866,247,10,106.46141597892029,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231203\pifinder_camera_sweep_20260503_231203_iso3200_005.jpg,2,pifinder_camera_sweep_20260503_231203,camera_sweep,iso3200,4080,3060,11.75994732510288,15.0,16.0,0.0,0.0,14.611548514991956,427,8,101.4611548514992,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231203\pifinder_camera_sweep_20260503_231203_iso3200_006.jpg,2,pifinder_camera_sweep_20260503_231203,camera_sweep,iso3200,4080,3060,11.725066666666667,14.0,16.0,0.0,0.0,14.668200503733509,436,10,106.46682005037336,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231205\pifinder_camera_sweep_20260503_231205_iso3200_001.jpg,2,pifinder_camera_sweep_20260503_231205,camera_sweep,iso3200,4080,3060,7.962454320987654,12.0,14.0,0.0,0.0001646090534979424,11.718022073380412,155,75,231.17180220733803,False,,,,,,5336.856399999988,free_fov,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231205\pifinder_camera_sweep_20260503_231205_iso3200_002.jpg,2,pifinder_camera_sweep_20260503_231205,camera_sweep,iso3200,4080,3060,7.837797530864197,12.0,14.0,0.0,0.0004938271604938272,11.668666188232825,113,71,231.1668666188233,False,,,,,,5375.001900000001,free_fov,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231205\pifinder_camera_sweep_20260503_231205_iso3200_003.jpg,2,pifinder_camera_sweep_20260503_231205,camera_sweep,iso3200,4080,3060,7.868488888888889,12.0,14.0,0.0,0.0001646090534979424,11.522267882698099,147,67,231.15222678826981,False,,,,,,5327.222699999993,free_fov,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231205\pifinder_camera_sweep_20260503_231205_iso3200_004.jpg,2,pifinder_camera_sweep_20260503_231205,camera_sweep,iso3200,4080,3060,7.785647736625514,12.0,14.0,0.0,0.0001646090534979424,11.277098819423868,300,67,231.1277098819424,False,,,,,,5323.523300000005,free_fov,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231205\pifinder_camera_sweep_20260503_231205_iso3200_005.jpg,2,pifinder_camera_sweep_20260503_231205,camera_sweep,iso3200,4080,3060,7.880902057613168,12.0,14.0,0.0,0.0,11.571688132570577,131,71,231.15716881325704,False,,,,,,5277.495700000003,free_fov,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_camera_sweep_20260503_231205\pifinder_camera_sweep_20260503_231205_iso3200_006.jpg,2,pifinder_camera_sweep_20260503_231205,camera_sweep,iso3200,4080,3060,7.927382716049383,12.0,14.0,0.0,0.0001646090534979424,11.623916017181662,132,75,231.16239160171816,False,,,,,,5337.506999999988,free_fov,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso1600_017.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso1600,4080,3060,6.619379423868312,9.0,11.0,0.0,0.0024691358024691358,13.907315806205693,609,31,158.89073158062058,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso1600_018.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso1600,4080,3060,6.602072427983539,9.0,11.0,0.0,0.0014814814814814814,13.843511356883944,628,28,151.3843511356884,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso1600_019.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso1600,4080,3060,6.629015637860082,9.0,11.0,0.0,0.001646090534979424,13.874239932357195,651,29,153.88742399323573,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso1600_020.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso1600,4080,3060,6.61160658436214,9.0,11.0,0.0,0.0031275720164609055,13.451865185873428,681,29,153.84518651858735,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso1600_021.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso1600,4080,3060,6.6345777777777775,9.0,11.0,0.0,0.0013168724279835392,13.963886293224947,673,32,161.3963886293225,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso1600_022.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso1600,4080,3060,6.647013991769548,9.0,11.0,0.0,0.000823045267489712,13.813193717662278,622,27,148.88131937176624,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso1600_023.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso1600,4080,3060,6.64281646090535,9.0,11.0,0.0,0.001646090534979424,13.583423144834967,680,28,151.3583423144835,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso1600_024.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso1600,4080,3060,6.63560658436214,9.0,11.0,0.0,0.000823045267489712,13.90507785730766,696,34,166.39050778573076,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso3200_025.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso3200,4080,3060,11.542162962962964,14.0,16.0,0.0,0.0,14.657081664282885,427,13,113.96570816642829,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso3200_026.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso3200,4080,3060,11.529018930041152,14.0,16.0,0.0,0.0,14.442137303448998,431,10,106.4442137303449,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso3200_027.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso3200,4080,3060,11.505061728395061,14.0,16.0,0.0,0.0,14.63503693695473,358,9,103.96350369369547,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso3200_028.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso3200,4080,3060,11.492103703703703,14.0,16.0,0.0,0.0,15.051638844224964,391,11,109.0051638844225,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso3200_029.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso3200,4080,3060,11.456467489711935,14.0,16.0,0.0,0.0,14.55245293611475,326,10,106.45524529361147,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso3200_030.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso3200,4080,3060,11.455511111111111,14.0,16.0,0.0,0.0,14.560206369286524,385,10,106.45602063692866,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso3200_031.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso3200,4080,3060,11.463474897119342,14.0,16.0,0.0,0.0,14.677589675622617,370,14,116.46775896756226,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso3200_032.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso3200,4080,3060,11.492176131687243,14.0,16.0,0.0,0.0,14.689197024572813,416,12,111.46891970245728,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso400_001.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso400,4080,3060,1.7708213991769548,3.0,4.0,0.0,98.89185185185185,4.788388911714677,178,60,207.36535740968998,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso400_002.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso400,4080,3060,1.759917695473251,3.0,4.0,0.0,98.97744855967078,4.8069020812166166,142,80,207.29873136038503,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso400_003.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso400,4080,3060,1.7861102880658437,3.0,4.0,0.0,98.83720164609053,4.7894373133499295,190,63,207.40918241446258,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso400_004.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso400,4080,3060,1.752153086419753,3.0,3.0,0.0,99.05679012345679,4.783884179441481,172,67,207.23295631917873,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso400_005.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso400,4080,3060,1.7299028806584362,3.0,3.0,0.0,99.04016460905349,4.818760515284594,140,77,207.24974436428565,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso400_006.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso400,4080,3060,1.713680658436214,3.0,3.0,0.0,99.13399176954732,4.997294546292062,136,56,197.19253603899134,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso400_007.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso400,4080,3060,1.723845267489712,3.0,3.0,0.0,99.08526748971194,4.899832591167336,130,67,207.22176926734718,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso400_008.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso400,4080,3060,1.7110617283950618,3.0,3.0,0.0,99.11374485596708,4.903879708700232,140,80,207.19939208609634,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso800_009.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso800,4080,3060,3.2483506172839505,5.0,6.0,0.0,68.66930041152264,6.816758155701198,498,39,178.18167581557012,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso800_010.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso800,4080,3060,3.251030452674897,5.0,6.0,0.0,68.81810699588478,6.795995102564988,492,37,173.1795995102565,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso800_011.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso800,4080,3060,3.303708641975309,5.0,6.0,0.0,66.27325102880658,6.742532234246135,616,45,193.1742532234246,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso800_012.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso800,4080,3060,3.2767522633744854,5.0,6.0,0.0,67.34403292181071,6.625954383536385,561,43,188.16259543835363,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso800_013.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso800,4080,3060,3.2758008230452673,5.0,6.0,0.0,67.96592592592593,6.787336027337297,521,47,198.17873360273373,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso800_014.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso800,4080,3060,3.2924378600823045,5.0,6.0,0.0,67.01037037037038,7.006785572540771,573,36,170.70067855725407,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso800_015.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso800,4080,3060,3.283280658436214,5.0,6.0,0.0,67.18288065843622,6.73908910258531,536,46,195.67390891025852,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\2\pifinder_iso_sweep_20260503_231151\pifinder_iso_sweep_20260503_231151_iso800_016.jpg,2,pifinder_iso_sweep_20260503_231151,iso_sweep,iso800,4080,3060,3.2808888888888887,5.0,6.0,0.0,67.37547325102881,6.686651011261833,586,47,198.16866510112618,False,,,,,,,,
